冒海飞,9,谋杀歌谣,6.7,1212,1,危险游戏,7.4,306,4,水曜日,7.1,1540,3,律·诗—雷经天,7.2,26,3,Mini Lover,6.3,366,9,番茄不简单,7.2,242,4,美女与野兽,8.3,1043,5,梵高,5.7,426,3,火焰,6.0,153,3,"因味爱,所以爱(话剧)",5.5,97,-
蒋奇明,4,谋杀歌谣,6.7,1212,1,《面试》中文版,8.1,372,5,中文版I Do！I Do!,6.3,127,2,拉赫玛尼诺夫,6.9,1098,5,杏仁豆腐心(话剧),7.5,1766,-,我是月亮(话剧),7.8,1191,-,谋杀电视机(话剧),7.0,59,-
崔恩尔,8,谋杀歌谣,6.7,1212,2,《面试》中文版,8.1,372,3,音乐之声,8.5,1933,11,恋爱吧！人类,7.0,926,6,醉后赢家,6.9,90,9,坠入爱河,5.5,28,2,开放夫妻(话剧),7.4,465,-,摩登米莉,,,1,红男绿女,7.9,73,1
朱梓溶,2,谋杀歌谣,6.7,1212,2,律·诗—雷经天,7.2,26,2,欲望号街车(话剧),7.9,365,-
李嘉珍,3,谋杀歌谣,6.7,1212,3,神秘的糖果工厂,8.6,75,1,Mini Lover,6.3,366,7
苏诗丁,1,谋杀歌谣,6.7,1212,3
苏江涛,2,谋杀歌谣,6.7,1212,4,我，堂吉诃德,8.2,4866,4
郑云龙,6,谋杀歌谣,6.7,1212,1,变身怪医,8.1,1836,2,摇滚年代,6.5,466,3,爱上邓丽君,7.4,137,2,恋爱吧！人类,7.0,926,1,音乐剧明星集锦音乐会,,,2,《信》中文版,6.4,1240,1
徐丽东,5,谋杀歌谣,6.7,1212,3,变身怪医,8.1,1836,3,摇滚年代,6.5,466,2,周日恋曲,6.8,728,3,《吉屋出租》中文版,7.3,487,4
刘令飞,12,谋杀歌谣,6.7,1212,4,白兔子，红兔子(话剧),6.8,165,-,染空间出品魔幻仙侠舞台剧仙剑奇侠传(舞台剧),7.8,590,-,仙剑奇侠传3(舞台剧),7.5,275,-,微·信(话剧),,,-,白夜行,7.9,3564,2,变身怪医,8.1,1836,1,摇滚年代,6.5,466,1,《面试》中文版,8.1,372,1,春之觉醒,8.5,813,2,猫,9.0,23557,3,春之觉醒（中文版）,7.5,202,1,丝路传奇·花木兰,,,2,危险游戏,7.4,306,3,两个人的谋杀,7.8,269,1,吸血鬼德库拉伯爵,6.0,17,1
钟舜傲,7,谋杀歌谣,6.7,1212,1,马不停蹄的忧伤,7.0,453,3,律·诗—雷经天,7.2,26,4,寻找初恋,7.7,641,5,如果,6.8,106,6,过去五年,6.7,157,3,梵高,5.7,426,1
丁臻滢,5,谋杀歌谣,6.7,1212,3,春之觉醒,8.5,813,1,春之觉醒（中文版）,7.5,202,2,音乐剧明星集锦音乐会,,,4,《吉屋出租》中文版,7.3,487,5,《信》中文版,6.4,1240,2
吴俊鹏,2,谋杀歌谣,6.7,1212,4,音乐剧明星集锦音乐会,,,7,狮子王,8.7,2767,10
徐梦迪,1,白夜行,7.9,3564,3
胡超政,3,白夜行,7.9,3564,4,春之觉醒,8.5,813,3,春之觉醒（中文版）,7.5,202,3,三生三世十里桃花(话剧),6.1,51,-
王梓庭,3,变身怪医,8.1,1836,4,春上海1949,,,1,繁花尽落的青春,5.8,14,5
张会芳,4,变身怪医,8.1,1836,5,《面试》中文版,8.1,372,3,中文版长腿叔叔,7.3,1006,1,凤凰阿佳与火山神,,,5
遥远,2,变身怪医,8.1,1836,7,我，堂吉诃德,8.2,4866,14,遥远的乡土(话剧),7.7,28,-,遥远的爱(歌剧),,,-,遥远的她(话剧),,,-,遥远时空中6(话剧),,,-,最遥远的距离(舞剧),,,-
孙礼杰,4,变身怪医,8.1,1836,8,爱与谋杀的绅士指南,7.5,355,7,小城之春,,,3,楼兰,5.6,18,4
张忆亚,1,变身怪医,8.1,1836,9
金桥,2,变身怪医,8.1,1836,10,神秘的糖果工厂,8.6,75,2
陈尚东,3,变身怪医,8.1,1836,1,芝加哥,8.5,8212,6,红磨坊,6.5,93,4
向国华,1,变身怪医,8.1,1836,2
王畅,1,变身怪医,8.1,1836,3
刘楚天,2,变身怪医,8.1,1836,4,MOVE(形体剧),7.5,25,-,芝加哥,8.5,8212,10
文煊义,1,变身怪医,8.1,1836,5
茅浩川,1,变身怪医,8.1,1836,6
李依琛,2,变身怪医,8.1,1836,7,芝加哥,8.5,8212,7
刘朔全,1,变身怪医,8.1,1836,8
吐尔克扎提,1,变身怪医,8.1,1836,9
梁馨予,1,变身怪医,8.1,1836,10
阿云嘎,4,变身怪医,8.1,1836,3,阿尔兹记忆的爱情,5.9,604,2,昆仑神话,6.2,35,3,音乐剧明星集锦音乐会,,,1,我的遗愿清单,7.3,1776,1,威尼斯商人(话剧),8.1,743,-,威尼斯商人(话剧),7.1,250,-
吕润桐,5,变身怪医,8.1,1836,5,水曜日,7.1,1540,4,开心麻花版 隐婚男女,7.0,219,3,TA不见了,6.2,115,2,献给阿尔吉侬的花束,7.7,392,5,以梦为马(诗歌剧场),,,-
余思冉,2,变身怪医,8.1,1836,7,《面试》中文版,8.1,372,3
覃子瑄,1,摇滚年代,6.5,466,4
郭亢,3,摇滚年代,6.5,466,6,帅小伙的蔬果店,6.5,50,4,如果,6.8,106,5
宗俊涛,3,摇滚年代,6.5,466,7,寻找初恋,7.7,641,3,番茄不简单,7.2,242,1,一夫二主(话剧),8.0,1172,-,千禧夜，我们说相声(相声剧),8.1,899,-,当没头脑遇见不高兴2之步步开心(话剧),3.9,20,-,当高富帅遇见女女女女女(话剧),6.4,18,-,史上第一混乱(话剧),,,-,奋怒的小鸟(话剧),,,-,乙方甲方-大玩家(话剧),,,-,我在天堂遇见你(话剧),,,-
凌其尔,1,摇滚年代,6.5,466,8
张沁丹,2,摇滚年代,6.5,466,9,绿鸟,7.6,23,5
黄冠菘,2,摇滚年代,6.5,466,10,火焰,6.0,153,1
夏振凯,6,《面试》中文版,8.1,372,2,猫,9.0,23557,10,森林诱惑（又名拜访森林）,8.9,1170,2,小城之春,,,2,音乐剧明星集锦音乐会,,,6,《吉屋出租》中文版,7.3,487,1,中文版I Do！I Do!,6.3,127,1
王诗培,5,《面试》中文版,8.1,372,4,猫,9.0,23557,11,我，堂吉诃德,8.2,4866,16,中文版I Do！I Do!,6.3,127,5,拉赫玛尼诺夫,6.9,1098,4
姚迪,1,《面试》中文版,8.1,372,4
姜彬,3,《面试》中文版,8.1,372,2,吸血鬼德库拉伯爵,6.0,17,3,弘一,,,3,我是曹操(话剧),,,-
孙豆尔,5,《面试》中文版,8.1,372,2,危险游戏,7.4,306,5,坠入爱河,5.5,28,3,美女与野兽,8.3,1043,2,梵高,5.7,426,2
有村弥希子,1,春之觉醒,8.5,813,3
蓝天,1,春之觉醒,8.5,813,1,四郎探母(京剧),9.1,288,-,珠帘寨(京剧),9.0,61,-,八珍汤(京剧),,,-,乌盆记(京剧),9.1,58,-,邯郸梦(昆曲),7.9,73,-,大唐贵妃(京剧),8.3,51,-,四进士(京剧),8.8,45,-,野猪林(京剧),8.6,40,-,将相和(京剧),8.1,29,-,秦琼卖马(京剧),9.2,15,-,圣母院(京剧),7.1,15,-,西施(京剧),,,-,月光下的行走(京剧),,,-,战太平(京剧),,,-,澶渊之盟(京剧),,,-,大名府(京剧),,,-,红鬃烈马(京剧),8.8,181,-,龙凤呈祥(京剧),8.4,92,-
